provincia,partido,localidad,link indec,adsl,cablemodem,dial up,fibra optica,otros,satelital,wimax,wireless,total general,adls
santa fe,constitución,pavón arriba,82028160,0.0,0.0,0.0,387.0,0.0,0.0,0.0,25.0,412.0,0.0
santa fe,constitución,rueda,82028180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
santa fe,constitución,santa teresa,82028190,169.0,296.0,0.0,656.0,0.0,0.0,0.0,101.0,1222.0,169.0
santa fe,constitución,sargento cabral,82028200,0.0,0.0,0.0,326.0,0.0,0.0,0.0,102.0,428.0,0.0
santa fe,constitución,villa constitución,82028230,5.033,1967.0,0.0,61.0,0.0,0.0,0.0,1.355,8416.0,5.033
santa fe,constitución,peyrano,82028170,0.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,0.0
santa fe,constitución,cepeda,82028060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0
santa fe,constitución,general gelly,82028090,189.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,193.0,189.0
santa fe,garay,cayastá,82035010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,428.0,0.0
santa fe,garay,helvecia,82035020,0.0,440.0,0.0,0.0,0.0,0.0,0.0,205.0,645.0,0.0
santa fe,garay,saladero mariano cabal,82035040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,65.0,0.0
santa fe,garay,santa rosa de calchines,82035050,76.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.0,76.0
santa fe,garay,los zapallos,82035030,0.0,67.0,0.0,0.0,67.0,0.0,0.0,0.0,134.0,0.0
santa fe,general lópez,aarón castellanos (est. castellanos),82042010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0
santa fe,general lópez,amenábar,82042020,158.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,238.0,158.0
santa fe,general lópez,cafferata,82042030,246.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,247.0,246.0
santa fe,general lópez,cañada del ucle,82042040,222.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,422.0,222.0
santa fe,general lópez,carmen,82042050,0.0,0.0,0.0,0.0,40.0,0.0,0.0,100.0,140.0,0.0
santa fe,general lópez,carreras,82042060,0.0,1.0,0.0,0.0,0.0,0.0,0.0,274.0,275.0,0.0
santa fe,general lópez,chapuy,82042070,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
santa fe,general lópez,chovet,82042080,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
santa fe,general lópez,christophersen,82042090,0.0,0.0,0.0,15.0,0.0,0.0,0.0,78.0,93.0,0.0
santa fe,general lópez,diego de alvear,82042100,206.0,0.0,0.0,64.0,0.0,0.0,0.0,108.0,378.0,206.0
santa fe,general lópez,elortondo,82042110,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0
santa fe,general lópez,firmat,82042120,281.0,1488.0,0.0,3.305,0.0,0.0,0.0,0.0,5074.0,281.0
santa fe,general lópez,hughes,82042130,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,1190.0,0.0
santa fe,general lópez,la chispa,82042140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
santa fe,general lópez,maggiolo,82042170,80.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,133.0,80.0
santa fe,general lópez,maría teresa,82042180,26.0,1012.0,0.0,0.0,1.0,0.0,0.0,30.0,1069.0,26.0
santa fe,general lópez,melincué (est. san urbano),82042190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,201.0,0.0
santa fe,general lópez,miguel torres,82042200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
santa fe,general lópez,murphy,82042210,0.0,0.0,0.0,717.0,0.0,0.0,0.0,0.0,717.0,0.0
santa fe,general lópez,rufino,82042220,1.432,3.0,0.0,5.103,0.0,0.0,0.0,0.0,6538.0,1.432
santa fe,general lópez,san eduardo,82042230,205.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,289.0,205.0
santa fe,general lópez,san francisco de santa fe,82042240,0.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,46.0,0.0
santa fe,general lópez,san gregorio,82042250,43.0,0.0,0.0,1.013,0.0,0.0,0.0,118.0,1174.0,43.0
santa fe,general lópez,sancti spiritu,82042260,320.0,0.0,0.0,0.0,0.0,1.0,0.0,707.0,1028.0,320.0
santa fe,general lópez,santa isabel,82042270,214.0,0.0,0.0,923.0,0.0,1.0,0.0,0.0,1138.0,214.0
santa fe,general lópez,teodelina,82042280,0.0,935.0,0.0,0.0,0.0,0.0,0.0,165.0,1100.0,0.0
santa fe,general lópez,venado tuerto,82042290,2.258,25656.0,0.0,1.435,380.0,1.0,0.0,77.0,29807.0,2.258
santa fe,general lópez,villa cañás,82042300,715.0,1195.0,0.0,349.0,4.0,0.0,0.0,211.0,2474.0,715.0
santa fe,general lópez,wheelwright,82042310,0.0,0.0,0.0,1.374,3.0,1.0,0.0,15.0,1393.0,0.0
santa fe,general lópez,labordeboy,82042150,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,215.0
santa fe,general obligado,avellaneda (est. ewald),82049020,3.0,12.0,0.0,3.578,750.0,0.0,0.0,1.141,5484.0,3.0
santa fe,general obligado,berna,82049030,0.0,0.0,0.0,0.0,10.0,0.0,0.0,48.0,58.0,0.0
santa fe,general obligado,el araza,82049040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,126.0,0.0
santa fe,general obligado,el rabón,82049050,0.0,65.0,0.0,0.0,0.0,1.0,0.0,80.0,146.0,0.0
santa fe,general obligado,florencia,82049060,268.0,136.0,0.0,0.0,0.0,1.0,0.0,188.0,593.0,268.0
santa fe,general obligado,guadalupe norte,82049070,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0
santa fe,general obligado,ingeniero chanourdie,82049080,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,86.0,0.0
santa fe,general obligado,la isleta,82049090,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
santa fe,general obligado,la sarita,82049100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
santa fe,general obligado,las garzas,82049120,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0
santa fe,general obligado,las toscas,82049130,609.0,1045.0,0.0,79.0,0.0,1.0,0.0,462.0,2196.0,609.0
santa fe,general obligado,los laureles,82049140,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0
santa fe,general obligado,malabrigo,82049150,666.0,924.0,0.0,0.0,160.0,0.0,0.0,91.0,1841.0,666.0
santa fe,general obligado,paraje san manuel,82049160,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
santa fe,general obligado,reconquista,82049180,1.906,14399.0,1.0,6.832,800.0,1.0,0.0,2.839,26778.0,1.906
santa fe,general obligado,san antonio de obligado,82049190,125.0,132.0,0.0,0.0,0.0,6.0,0.0,5.0,268.0,125.0
santa fe,general obligado,tacuarendí (emb. kilómetro 421),82049200,103.0,115.0,0.0,0.0,0.0,0.0,0.0,3.0,221.0,103.0
santa fe,general obligado,villa ana,82049210,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
santa fe,general obligado,villa guillermina,82049220,220.0,173.0,0.0,0.0,0.0,1.0,0.0,15.0,409.0,220.0
santa fe,general obligado,villa ocampo,82049230,2.009,1613.0,0.0,16.0,29.0,1.0,0.0,0.0,3668.0,2.009
santa fe,general obligado,lanteri,82049110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0
santa fe,general obligado,arroyo ceibal,82049010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0,0.0
santa fe,iriondo,barrio cicarelli,82056010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0
santa fe,iriondo,bustinza,82056020,287.0,0.0,0.0,6.0,0.0,0.0,0.0,90.0,383.0,287.0
santa fe,iriondo,cañada de gómez,82056030,1.251,7242.0,0.0,329.0,0.0,0.0,0.0,411.0,9233.0,1.251
santa fe,iriondo,carrizales (est. clarke),82056040,456.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,474.0,456.0
santa fe,iriondo,classon,82056050,0.0,0.0,0.0,130.0,0.0,0.0,0.0,21.0,151.0,0.0
santa fe,iriondo,colonia médici,82056060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0
santa fe,iriondo,correa,82056070,114.0,1063.0,0.0,572.0,1.0,0.0,0.0,23.0,1773.0,114.0
santa fe,iriondo,larguía,82056080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0
santa fe,iriondo,lucio v. lópez,82056090,0.0,5.0,0.0,0.0,0.0,0.0,0.0,31.0,36.0,0.0
santa fe,iriondo,oliveros,82056100,2.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,3360.0,2.0
santa fe,iriondo,pueblo andino,82056110,0.0,648.0,0.0,0.0,0.0,0.0,0.0,414.0,1062.0,0.0
santa fe,iriondo,salto grande,82056120,493.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,582.0,493.0
santa fe,iriondo,serodino,82056130,229.0,0.0,0.0,12.0,0.0,0.0,0.0,113.0,354.0,229.0
santa fe,iriondo,totoras,82056140,538.0,0.0,0.0,920.0,0.0,0.0,0.0,131.0,1589.0,538.0
santa fe,iriondo,villa eloísa,82056150,597.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,965.0,597.0
santa fe,iriondo,villa la rivera (oliveros),82056160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0
santa fe,iriondo,villa la rivera (pueblo andino),82056170,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,27.0,0.0
santa fe,la capital,angel gallardo,82063010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0
santa fe,la capital,arroyo aguiar,82063020,102.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,141.0,102.0
santa fe,la capital,arroyo leyes,82063030,0.0,1115.0,0.0,88.0,0.0,0.0,0.0,106.0,1309.0,0.0
santa fe,la capital,cabal,82063040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0
santa fe,la capital,candioti,82063060,0.0,0.0,0.0,251.0,0.0,0.0,0.0,1.0,252.0,0.0
santa fe,la capital,emilia,82063070,103.0,0.0,0.0,153.0,0.0,0.0,0.0,1.0,257.0,103.0
santa fe,la capital,laguna paiva,82063080,1.899,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1975.0,1.899
santa fe,la capital,llambi campbell,82063090,202.0,0.0,0.0,0.0,73.0,0.0,0.0,186.0,461.0,202.0
santa fe,la capital,monte vera,82063100,281.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,284.0,281.0
santa fe,la capital,nelson,82063110,426.0,0.0,0.0,1.0,3.0,0.0,0.0,69.0,499.0,426.0
santa fe,la capital,recreo,82063140,1.131,30.0,0.0,0.0,0.0,0.0,0.0,275.0,1436.0,1.131
santa fe,la capital,san josé del rincón,82063160,1.806,2329.0,0.0,505.0,0.0,1.0,0.0,0.0,4641.0,1.806
santa fe,la capital,santa fe,82063170,20.606,65154.0,32.0,39.411,2.04,9.0,0.0,104.0,127356.0,20.606
santa fe,la capital,santo tomé,82063180,13.0,13.0,0.0,396.0,11.0,0.0,0.0,492.0,925.0,13.0
santa fe,la capital,sauce viejo,82063190,1.108,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1197.0,1.108
santa fe,las colonias,cavour,82070010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
santa fe,las colonias,cululú,82070020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0
santa fe,las colonias,elisa,82070030,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,235.0,0.0
santa fe,las colonias,empalme san carlos,82070040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0
santa fe,las colonias,esperanza,82070050,1.953,8198.0,0.0,26.0,0.0,4.0,0.0,420.0,10601.0,1.953
santa fe,las colonias,felicia,82070060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,443.0,0.0
santa fe,las colonias,franck,82070070,175.0,0.0,0.0,162.0,0.0,0.0,0.0,101.0,438.0,175.0
santa fe,las colonias,grutly,82070080,93.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,114.0,93.0
santa fe,las colonias,hipatia,82070090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
santa fe,las colonias,humboldt,82070100,299.0,0.0,0.0,24.0,2.0,0.0,0.0,195.0,520.0,299.0
santa fe,las colonias,la pelada,82070120,0.0,0.0,0.0,80.0,0.0,0.0,0.0,96.0,176.0,0.0
santa fe,las colonias,las tunas,82070130,4.0,0.0,0.0,107.0,0.0,1.0,0.0,0.0,112.0,4.0
santa fe,las colonias,maría luisa,82070140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,167.0,0.0
santa fe,las colonias,matilde,82070150,90.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,158.0,90.0
santa fe,las colonias,nuevo torino,82070160,78.0,0.0,0.0,0.0,72.0,0.0,0.0,5.0,155.0,78.0
santa fe,las colonias,otros,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0
santa fe,las colonias,pilar,82070170,112.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,124.0,112.0
santa fe,las colonias,progreso,82070190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,621.0,0.0
santa fe,las colonias,providencia,82070200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,135.0,0.0
santa fe,las colonias,sa pereyra,82070210,54.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,57.0,54.0
santa fe,las colonias,san agustín,82070220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
santa fe,las colonias,san carlos centro,82070230,407.0,3943.0,0.0,2.0,0.0,0.0,0.0,34.0,4386.0,407.0
santa fe,las colonias,san carlos norte,82070240,0.0,215.0,0.0,0.0,0.0,0.0,0.0,152.0,367.0,0.0
santa fe,las colonias,san carlos sud,82070250,30.0,670.0,0.0,0.0,0.0,0.0,0.0,9.0,709.0,30.0
santa fe,las colonias,san jerónimo del sauce,82070260,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,172.0,0.0
santa fe,las colonias,san jerónimo norte,82070270,202.0,0.0,0.0,1.575,0.0,0.0,0.0,261.0,2038.0,202.0
santa fe,las colonias,santa clara de buena vista,82070290,0.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0
santa fe,las colonias,santo domingo,82070300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,255.0,0.0
santa fe,las colonias,sarmiento,82070310,135.0,0.0,0.0,0.0,130.0,0.0,0.0,171.0,436.0,135.0
santa fe,otros,otros,sin datos,0.0,0.0,0.0,0.0,2.581,0.0,0.0,0.0,2581.0,0.0
santa fe,rosario,acebal,82084010,205.0,1343.0,0.0,21.0,0.0,0.0,0.0,140.0,1709.0,205.0
santa fe,rosario,álvarez,82084030,59.0,1393.0,0.0,2.0,134.0,0.0,0.0,0.0,1588.0,59.0
santa fe,rosario,alvear,82084040,1.912,3037.0,0.0,251.0,0.0,0.0,0.0,8.0,5208.0,1.912
santa fe,rosario,arminda,82084060,0.0,86.0,0.0,0.0,40.0,0.0,0.0,0.0,126.0,0.0
santa fe,rosario,arroyo seco,82084070,2.05,3273.0,0.0,2.0,0.0,0.0,0.0,6.0,5331.0,2.05
santa fe,rosario,carmen del sauce,82084080,0.0,0.0,0.0,158.0,0.0,0.0,0.0,22.0,180.0,0.0
santa fe,rosario,coronel bogado,82084090,415.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,593.0,415.0
santa fe,rosario,cuatro esquinas,82084110,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,39.0,0.0
santa fe,rosario,el caramelo,82084120,71.0,0.0,0.0,424.0,0.0,0.0,0.0,0.0,495.0,71.0
santa fe,rosario,fighiera,82084130,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,366.0
santa fe,rosario,funes,82084140,4.523,5794.0,1.0,2.296,0.0,1.0,0.0,100.0,12715.0,4.523
santa fe,rosario,general lagos,82084150,400.0,0.0,0.0,1.0,1.0,1.0,0.0,140.0,543.0,400.0
santa fe,rosario,granadero baigorria,82084160,0.0,4673.0,0.0,4.0,2.0,0.0,0.0,676.0,5355.0,0.0
santa fe,rosario,ibarlucea,82084170,0.0,591.0,0.0,468.0,0.0,0.0,0.0,452.0,1511.0,0.0
santa fe,rosario,pérez,82084210,3.069,0.0,0.0,114.0,0.0,5.0,0.0,7.0,3195.0,3.069
